acc,auc,dataset,fold,framework,id,info,logloss,metric_error,metric_score,mode,models,params,problem_type,seed,tag,time_train_s,utc,version
0.967499,0.9939479999999999,nomao,8,orig_AutoWEKA_1h,openml.org/t/9977,,,0.006052000000000057,0.9939479999999999,aws.docker,,,binary,1869378488,stable,3333.8,2019-04-14T21:20:42,2.6
0.971561,0.994821,nomao,9,orig_AutoWEKA_1h,openml.org/t/9977,,,0.005179000000000045,0.994821,aws.docker,,,binary,1869378489,stable,3411.4,2019-04-14T21:22:19,2.6
0.504983,0.500678,numerai28.6,1,orig_AutoWEKA_1h,openml.org/t/167120,,,0.49932200000000004,0.500678,aws.docker,,,binary,1869378481,stable,3429.2,2019-04-14T21:23:57,2.6
0.517857,0.5266770000000001,numerai28.6,2,orig_AutoWEKA_1h,openml.org/t/167120,,,0.47332299999999994,0.5266770000000001,aws.docker,,,binary,1869378482,stable,3418.1,2019-04-14T21:23:44,2.6
0.504257,0.500993,numerai28.6,0,orig_AutoWEKA_1h,openml.org/t/167120,,,0.499007,0.500993,aws.docker,,,binary,1869378480,stable,3501.5,2019-04-14T21:24:51,2.6
0.526682,0.533473,numerai28.6,4,orig_AutoWEKA_1h,openml.org/t/167120,,,0.466527,0.533473,aws.docker,,,binary,1869378484,stable,3362.4,2019-04-14T21:28:16,2.6
0.518895,0.523491,numerai28.6,3,orig_AutoWEKA_1h,openml.org/t/167120,,,0.47650899999999996,0.523491,aws.docker,,,binary,1869378483,stable,3493.4,2019-04-14T21:28:55,2.6
0.520764,0.528384,numerai28.6,5,orig_AutoWEKA_1h,openml.org/t/167120,,,0.47161600000000004,0.528384,aws.docker,,,binary,1869378485,stable,3388.9,2019-04-14T21:29:50,2.6
0.51412,0.517822,numerai28.6,6,orig_AutoWEKA_1h,openml.org/t/167120,,,0.482178,0.517822,aws.docker,,,binary,1869378486,stable,3475.1,2019-04-14T21:33:52,2.6
0.527409,0.532537,numerai28.6,8,orig_AutoWEKA_1h,openml.org/t/167120,,,0.46746299999999996,0.532537,aws.docker,,,binary,1869378488,stable,3405.5,2019-04-14T21:37:13,2.6
0.51765,0.518388,numerai28.6,9,orig_AutoWEKA_1h,openml.org/t/167120,,,0.48161200000000004,0.518388,aws.docker,,,binary,1869378489,stable,3500.7,2019-04-14T21:40:51,2.6
0.5147430000000001,0.520989,numerai28.6,7,orig_AutoWEKA_1h,openml.org/t/167120,,,0.47901099999999996,0.520989,aws.docker,,{'_attempt': 2},binary,1299647604,stable,3478.3,2019-04-25T21:32:10,2.6
0.9981030000000001,,Shuttle,0,orig_AutoWEKA_1h,openml.org/t/146212,,0.0157887,0.0157887,0.0157887,aws.docker,,,multiclass,1869378480,stable,3317.5,2019-04-14T22:12:50,2.6
0.9986209999999999,,Shuttle,1,orig_AutoWEKA_1h,openml.org/t/146212,,0.0237495,0.0237495,0.0237495,aws.docker,,,multiclass,1869378481,stable,3395.6,2019-04-14T22:17:41,2.6
0.998276,,Shuttle,2,orig_AutoWEKA_1h,openml.org/t/146212,,0.028549900000000003,0.028549900000000003,0.028549900000000003,aws.docker,,,multiclass,1869378482,stable,3527.0,2019-04-14T22:19:55,2.6
0.9986209999999999,,Shuttle,5,orig_AutoWEKA_1h,openml.org/t/146212,,0.017544,0.017544,0.017544,aws.docker,,,multiclass,1869378485,stable,3381.1,2019-04-14T22:20:03,2.6
0.998276,,Shuttle,7,orig_AutoWEKA_1h,openml.org/t/146212,,0.0121089,0.0121089,0.0121089,aws.docker,,,multiclass,1869378487,stable,3351.9,2019-04-14T22:20:28,2.6
0.9986209999999999,,Shuttle,3,orig_AutoWEKA_1h,openml.org/t/146212,,0.0112604,0.0112604,0.0112604,aws.docker,,,multiclass,1869378483,stable,3395.0,2019-04-14T22:21:00,2.6
0.998448,,Shuttle,6,orig_AutoWEKA_1h,openml.org/t/146212,,0.00578571,0.00578571,0.00578571,aws.docker,,,multiclass,1869378486,stable,3430.0,2019-04-14T22:22:28,2.6
0.9981030000000001,,Shuttle,8,orig_AutoWEKA_1h,openml.org/t/146212,,0.0124599,0.0124599,0.0124599,aws.docker,,,multiclass,1869378488,stable,3466.1,2019-04-14T22:24:21,2.6
0.998966,,Shuttle,9,orig_AutoWEKA_1h,openml.org/t/146212,,0.010921799999999999,0.010921799999999999,0.010921799999999999,aws.docker,,,multiclass,1869378489,stable,3388.1,2019-04-14T22:24:46,2.6
0.998448,,Shuttle,4,orig_AutoWEKA_1h,openml.org/t/146212,,0.013775,0.013775,0.013775,aws.docker,,,multiclass,1869378484,stable,3815.5,2019-04-14T22:26:49,2.6
0.669696,,Volkert,2,orig_AutoWEKA_1h,openml.org/t/168331,,1.11123,1.11123,1.11123,aws.docker,,,multiclass,1869378482,stable,3368.4,2019-04-14T22:27:07,2.6
0.664037,,Volkert,1,orig_AutoWEKA_1h,openml.org/t/168331,,1.1179299999999999,1.1179299999999999,1.1179299999999999,aws.docker,,,multiclass,1869378481,stable,3601.5,2019-04-14T22:29:44,2.6
0.660779,,Volkert,3,orig_AutoWEKA_1h,openml.org/t/168331,,1.55526,1.55526,1.55526,aws.docker,,,multiclass,1869378483,stable,3580.4,2019-04-14T22:33:14,2.6
0.677928,,Volkert,4,orig_AutoWEKA_1h,openml.org/t/168331,,0.9992620000000001,0.9992620000000001,0.9992620000000001,aws.docker,,,multiclass,1869378484,stable,3658.6,2019-04-14T22:34:55,2.6
0.66661,,Volkert,5,orig_AutoWEKA_1h,openml.org/t/168331,,1.05302,1.05302,1.05302,aws.docker,,,multiclass,1869378485,stable,3603.1,2019-04-14T22:34:42,2.6
0.677071,,Volkert,6,orig_AutoWEKA_1h,openml.org/t/168331,,1.02864,1.02864,1.02864,aws.docker,,,multiclass,1869378486,stable,3666.2,2019-04-14T22:40:11,2.6
0.659407,,Volkert,0,orig_AutoWEKA_1h,openml.org/t/168331,,1.12667,1.12667,1.12667,aws.docker,,,multiclass,1869378480,stable,4288.5,2019-04-14T22:40:31,2.6
0.666952,,Volkert,7,orig_AutoWEKA_1h,openml.org/t/168331,,1.0497100000000001,1.0497100000000001,1.0497100000000001,aws.docker,,,multiclass,1869378487,stable,3532.3,2019-04-14T22:42:17,2.6
0.6708970000000001,,Volkert,8,orig_AutoWEKA_1h,openml.org/t/168331,,1.0348899999999999,1.0348899999999999,1.0348899999999999,aws.docker,,,multiclass,1869378488,stable,3596.0,2019-04-14T22:45:46,2.6
0.661293,,Volkert,9,orig_AutoWEKA_1h,openml.org/t/168331,,1.0203799999999998,1.0203799999999998,1.0203799999999998,aws.docker,,,multiclass,1869378489,stable,3560.7,2019-04-14T23:17:20,2.6
0.898551,0.960102,Australian,0,orig_autosklearn_1h,openml.org/t/146818,,,0.03989799999999999,0.960102,aws.docker,11.0,,binary,3310621363,stable,3624.6,2019-04-12T19:41:14,0.5.1
0.8695649999999999,0.8998299999999999,Australian,1,orig_autosklearn_1h,openml.org/t/146818,,,0.10017000000000009,0.8998299999999999,aws.docker,9.0,,binary,3310621364,stable,3614.4,2019-04-12T19:41:02,0.5.1
0.8260870000000001,0.8989809999999999,Australian,2,orig_autosklearn_1h,openml.org/t/146818,,,0.10101900000000008,0.8989809999999999,aws.docker,10.0,,binary,3310621365,stable,3616.6,2019-04-12T19:41:06,0.5.1
0.8550719999999999,0.94652,Australian,3,orig_autosklearn_1h,openml.org/t/146818,,,0.05347999999999997,0.94652,aws.docker,11.0,,binary,3310621366,stable,3605.4,2019-04-12T19:41:08,0.5.1
0.898551,0.94652,Australian,4,orig_autosklearn_1h,openml.org/t/146818,,,0.05347999999999997,0.94652,aws.docker,13.0,,binary,3310621367,stable,3613.8,2019-04-12T19:41:23,0.5.1
0.884058,0.970289,Australian,5,orig_autosklearn_1h,openml.org/t/146818,,,0.029711000000000043,0.970289,aws.docker,14.0,,binary,3310621368,stable,3601.3,2019-04-12T19:41:32,0.5.1
0.8260870000000001,0.9252969999999999,Australian,6,orig_autosklearn_1h,openml.org/t/146818,,,0.07470300000000007,0.9252969999999999,aws.docker,11.0,,binary,3310621369,stable,3612.4,2019-04-12T19:41:32,0.5.1
0.898551,0.933333,Australian,7,orig_autosklearn_1h,openml.org/t/146818,,,0.06666700000000003,0.933333,aws.docker,8.0,,binary,3310621370,stable,3613.2,2019-04-12T19:41:38,0.5.1
0.8550719999999999,0.933333,Australian,8,orig_autosklearn_1h,openml.org/t/146818,,,0.06666700000000003,0.933333,aws.docker,7.0,,binary,3310621371,stable,3611.8,2019-04-12T19:41:37,0.5.1
0.8405799999999999,0.939316,Australian,9,orig_autosklearn_1h,openml.org/t/146818,,,0.06068399999999996,0.939316,aws.docker,15.0,,binary,3310621372,stable,3603.4,2019-04-12T19:41:58,0.5.1
0.786667,0.8382069999999999,blood-transfusion,1,orig_autosklearn_1h,openml.org/t/10101,,,0.16179300000000008,0.8382069999999999,aws.docker,14.0,,binary,3310621364,stable,3647.4,2019-04-12T19:42:25,0.5.1
0.786667,0.710526,blood-transfusion,2,orig_autosklearn_1h,openml.org/t/10101,,,0.289474,0.710526,aws.docker,21.0,,binary,3310621365,stable,3650.3,2019-04-12T19:42:26,0.5.1
0.826667,0.739279,blood-transfusion,3,orig_autosklearn_1h,openml.org/t/10101,,,0.260721,0.739279,aws.docker,14.0,,binary,3310621366,stable,3649.3,2019-04-12T19:42:36,0.5.1
0.773333,0.795322,blood-transfusion,4,orig_autosklearn_1h,openml.org/t/10101,,,0.20467800000000003,0.795322,aws.docker,18.0,,binary,3310621367,stable,3643.1,2019-04-12T19:42:44,0.5.1
0.76,0.730507,blood-transfusion,5,orig_autosklearn_1h,openml.org/t/10101,,,0.269493,0.730507,aws.docker,13.0,,binary,3310621368,stable,3620.3,2019-04-12T19:42:27,0.5.1
0.8,0.7431770000000001,blood-transfusion,6,orig_autosklearn_1h,openml.org/t/10101,,,0.2568229999999999,0.7431770000000001,aws.docker,9.0,,binary,3310621369,stable,3650.3,2019-04-12T19:43:00,0.5.1
0.826667,0.767544,blood-transfusion,7,orig_autosklearn_1h,openml.org/t/10101,,,0.232456,0.767544,aws.docker,23.0,,binary,3310621370,stable,3633.0,2019-04-12T19:42:48,0.5.1
0.77027,0.71517,blood-transfusion,8,orig_autosklearn_1h,openml.org/t/10101,,,0.28483,0.71517,aws.docker,4.0,,binary,3310621371,stable,3629.2,2019-04-12T19:42:43,0.5.1
0.662162,0.770382,blood-transfusion,9,orig_autosklearn_1h,openml.org/t/10101,,,0.229618,0.770382,aws.docker,27.0,,binary,3310621372,stable,3642.9,2019-04-12T19:43:00,0.5.1
0.746667,0.763645,blood-transfusion,0,orig_autosklearn_1h,openml.org/t/10101,,,0.23635499999999998,0.763645,aws.docker,8.0,{'_attempt': 2},binary,189408138,stable,3633.5,2019-04-25T21:39:05,0.5.1
1.0,,car,0,orig_autosklearn_1h,openml.org/t/146821,,0.00113497,0.00113497,0.00113497,aws.docker,1.0,,multiclass,3310621363,stable,3621.2,2019-04-12T19:42:40,0.5.1
1.0,,car,1,orig_autosklearn_1h,openml.org/t/146821,,0.00221243,0.00221243,0.00221243,aws.docker,1.0,,multiclass,3310621364,stable,3613.3,2019-04-12T19:42:38,0.5.1
0.9942200000000001,,car,2,orig_autosklearn_1h,openml.org/t/146821,,0.010068899999999999,0.010068899999999999,0.010068899999999999,aws.docker,1.0,,multiclass,3310621365,stable,3628.1,2019-04-12T19:42:55,0.5.1
1.0,,car,4,orig_autosklearn_1h,openml.org/t/146821,,0.00239413,0.00239413,0.00239413,aws.docker,1.0,,multiclass,3310621367,stable,3617.5,2019-04-12T19:43:13,0.5.1
0.9942200000000001,,car,3,orig_autosklearn_1h,openml.org/t/146821,,0.00857903,0.00857903,0.00857903,aws.docker,2.0,,multiclass,3310621366,stable,3602.1,2019-04-12T19:42:56,0.5.1
1.0,,car,6,orig_autosklearn_1h,openml.org/t/146821,,0.00191356,0.00191356,0.00191356,aws.docker,1.0,,multiclass,3310621369,stable,3608.9,2019-04-12T19:42:58,0.5.1
1.0,,car,7,orig_autosklearn_1h,openml.org/t/146821,,0.00417197,0.00417197,0.00417197,aws.docker,1.0,,multiclass,3310621370,stable,3618.0,2019-04-12T19:43:20,0.5.1
1.0,,car,8,orig_autosklearn_1h,openml.org/t/146821,,0.00268388,0.00268388,0.00268388,aws.docker,1.0,,multiclass,3310621371,stable,3610.1,2019-04-12T19:43:19,0.5.1
0.994186,,car,9,orig_autosklearn_1h,openml.org/t/146821,,0.0124252,0.0124252,0.0124252,aws.docker,2.0,,multiclass,3310621372,stable,3607.4,2019-04-12T19:43:26,0.5.1
0.9826590000000001,,car,5,orig_autosklearn_1h,openml.org/t/146821,,0.0503944,0.0503944,0.0503944,aws.docker,5.0,{'_attempt': 2},multiclass,2060826814,stable,3611.7,2019-04-25T21:40:32,0.5.1
0.752768,0.846366,christine,0,orig_autosklearn_1h,openml.org/t/168908,,,0.15363400000000005,0.846366,aws.docker,9.0,,binary,3310621363,stable,3595.2,2019-04-12T19:44:10,0.5.1
0.7785979999999999,0.841669,christine,1,orig_autosklearn_1h,openml.org/t/168908,,,0.158331,0.841669,aws.docker,9.0,,binary,3310621364,stable,3596.1,2019-04-12T19:44:21,0.5.1
0.7730630000000001,0.835147,christine,2,orig_autosklearn_1h,openml.org/t/168908,,,0.16485300000000003,0.835147,aws.docker,17.0,,binary,3310621365,stable,3596.1,2019-04-12T19:44:13,0.5.1
0.774908,0.834398,christine,5,orig_autosklearn_1h,openml.org/t/168908,,,0.16560200000000003,0.834398,aws.docker,10.0,,binary,3310621368,stable,3597.1,2019-04-12T19:44:37,0.5.1
0.7398520000000001,0.816587,christine,4,orig_autosklearn_1h,openml.org/t/168908,,,0.18341300000000005,0.816587,aws.docker,13.0,,binary,3310621367,stable,3596.0,2019-04-12T19:44:23,0.5.1
0.7730630000000001,0.8389049999999999,christine,6,orig_autosklearn_1h,openml.org/t/168908,,,0.1610950000000001,0.8389049999999999,aws.docker,12.0,,binary,3310621369,stable,3595.6,2019-04-12T19:44:35,0.5.1
0.743542,0.8279569999999999,christine,7,orig_autosklearn_1h,openml.org/t/168908,,,0.17204300000000006,0.8279569999999999,aws.docker,7.0,,binary,3310621370,stable,3595.9,2019-04-12T19:44:44,0.5.1
0.750462,0.8261860000000001,christine,8,orig_autosklearn_1h,openml.org/t/168908,,,0.1738139999999999,0.8261860000000001,aws.docker,10.0,,binary,3310621371,stable,3595.9,2019-04-12T19:44:48,0.5.1
0.7282810000000001,0.80384,christine,9,orig_autosklearn_1h,openml.org/t/168908,,,0.19616,0.80384,aws.docker,7.0,,binary,3310621372,stable,3595.3,2019-04-12T19:44:50,0.5.1
0.747232,0.826418,christine,3,orig_autosklearn_1h,openml.org/t/168908,,,0.17358200000000001,0.826418,aws.docker,17.0,{'_attempt': 2},binary,3115600142,stable,3595.8,2019-04-25T22:21:47,0.5.1
0.9722219999999999,,cnae-9,2,orig_autosklearn_1h,openml.org/t/9981,,0.14609,0.14609,0.14609,aws.docker,6.0,,multiclass,3310621365,stable,3597.3,2019-04-12T20:45:23,0.5.1
0.9444440000000001,,cnae-9,6,orig_autosklearn_1h,openml.org/t/9981,,0.20232999999999998,0.20232999999999998,0.20232999999999998,aws.docker,5.0,,multiclass,3310621369,stable,3597.7,2019-04-12T20:45:43,0.5.1
0.9444440000000001,,cnae-9,7,orig_autosklearn_1h,openml.org/t/9981,,0.129401,0.129401,0.129401,aws.docker,5.0,,multiclass,3310621370,stable,3598.1,2019-04-12T20:45:41,0.5.1
0.9722219999999999,,cnae-9,0,orig_autosklearn_1h,openml.org/t/9981,,0.0878613,0.0878613,0.0878613,aws.docker,6.0,,multiclass,3310621363,stable,3600.4,2019-04-12T20:45:26,0.5.1
0.8888889999999999,,cnae-9,1,orig_autosklearn_1h,openml.org/t/9981,,0.321759,0.321759,0.321759,aws.docker,3.0,,multiclass,3310621364,stable,3599.4,2019-04-12T20:46:19,0.5.1
0.935185,,cnae-9,3,orig_autosklearn_1h,openml.org/t/9981,,0.189889,0.189889,0.189889,aws.docker,7.0,,multiclass,3310621366,stable,3598.0,2019-04-12T20:45:54,0.5.1
0.907407,,cnae-9,4,orig_autosklearn_1h,openml.org/t/9981,,0.21089699999999997,0.21089699999999997,0.21089699999999997,aws.docker,3.0,,multiclass,3310621367,stable,3599.4,2019-04-12T20:46:07,0.5.1
0.9629629999999999,,cnae-9,5,orig_autosklearn_1h,openml.org/t/9981,,0.126477,0.126477,0.126477,aws.docker,4.0,,multiclass,3310621368,stable,3598.9,2019-04-12T20:45:51,0.5.1
0.9722219999999999,,cnae-9,8,orig_autosklearn_1h,openml.org/t/9981,,0.11848099999999999,0.11848099999999999,0.11848099999999999,aws.docker,7.0,,multiclass,3310621371,stable,3600.1,2019-04-12T20:45:51,0.5.1
0.9629629999999999,,cnae-9,9,orig_autosklearn_1h,openml.org/t/9981,,0.173428,0.173428,0.173428,aws.docker,10.0,,multiclass,3310621372,stable,3598.3,2019-04-12T20:45:59,0.5.1
0.77,0.815238,credit-g,0,orig_autosklearn_1h,openml.org/t/31,,,0.18476199999999998,0.815238,aws.docker,16.0,,binary,3310621363,stable,3601.9,2019-04-12T20:46:10,0.5.1
0.7,0.7338100000000001,credit-g,1,orig_autosklearn_1h,openml.org/t/31,,,0.2661899999999999,0.7338100000000001,aws.docker,20.0,,binary,3310621364,stable,3601.3,2019-04-12T20:46:16,0.5.1
0.76,0.762857,credit-g,2,orig_autosklearn_1h,openml.org/t/31,,,0.237143,0.762857,aws.docker,14.0,,binary,3310621365,stable,3607.0,2019-04-12T20:46:20,0.5.1
0.78,0.80381,credit-g,6,orig_autosklearn_1h,openml.org/t/31,,,0.19618999999999998,0.80381,aws.docker,16.0,,binary,3310621369,stable,3601.7,2019-04-12T20:46:38,0.5.1
0.71,0.774762,credit-g,8,orig_autosklearn_1h,openml.org/t/31,,,0.22523800000000005,0.774762,aws.docker,17.0,,binary,3310621371,stable,3601.9,2019-04-12T20:46:57,0.5.1
0.79,0.78,credit-g,3,orig_autosklearn_1h,openml.org/t/31,,,0.21999999999999997,0.78,aws.docker,20.0,,binary,3310621366,stable,3610.1,2019-04-12T20:46:32,0.5.1
0.71,0.772857,credit-g,4,orig_autosklearn_1h,openml.org/t/31,,,0.22714299999999998,0.772857,aws.docker,8.0,,binary,3310621367,stable,3606.2,2019-04-12T20:46:35,0.5.1
0.78,0.8223809999999999,credit-g,7,orig_autosklearn_1h,openml.org/t/31,,,0.17761900000000008,0.8223809999999999,aws.docker,17.0,,binary,3310621370,stable,3606.7,2019-04-12T20:47:31,0.5.1
0.78,0.752857,credit-g,9,orig_autosklearn_1h,openml.org/t/31,,,0.247143,0.752857,aws.docker,18.0,,binary,3310621372,stable,3611.4,2019-04-12T20:47:15,0.5.1
0.76,0.807619,credit-g,5,orig_autosklearn_1h,openml.org/t/31,,,0.19238100000000002,0.807619,aws.docker,22.0,,binary,3310621368,stable,3604.0,2019-04-12T20:48:00,0.5.1
0.708738,,fabert,0,orig_autosklearn_1h,openml.org/t/168910,,0.760426,0.760426,0.760426,aws.docker,10.0,,multiclass,3310621363,stable,3597.2,2019-04-12T20:48:21,0.5.1
0.7293689999999999,,fabert,1,orig_autosklearn_1h,openml.org/t/168910,,0.774763,0.774763,0.774763,aws.docker,6.0,,multiclass,3310621364,stable,3596.6,2019-04-12T20:48:17,0.5.1
0.70267,,fabert,3,orig_autosklearn_1h,openml.org/t/168910,,0.783914,0.783914,0.783914,aws.docker,6.0,,multiclass,3310621366,stable,3596.7,2019-04-12T20:48:45,0.5.1
0.713592,,fabert,4,orig_autosklearn_1h,openml.org/t/168910,,0.788697,0.788697,0.788697,aws.docker,7.0,,multiclass,3310621367,stable,3596.1,2019-04-12T20:48:40,0.5.1
0.713592,,fabert,2,orig_autosklearn_1h,openml.org/t/168910,,0.754321,0.754321,0.754321,aws.docker,8.0,,multiclass,3310621365,stable,3597.3,2019-04-12T20:48:44,0.5.1
0.7475729999999999,,fabert,5,orig_autosklearn_1h,openml.org/t/168910,,0.746447,0.746447,0.746447,aws.docker,5.0,,multiclass,3310621368,stable,3596.3,2019-04-12T20:48:46,0.5.1
0.708738,,fabert,6,orig_autosklearn_1h,openml.org/t/168910,,0.787734,0.787734,0.787734,aws.docker,8.0,,multiclass,3310621369,stable,3597.0,2019-04-12T20:48:57,0.5.1
0.713244,,fabert,7,orig_autosklearn_1h,openml.org/t/168910,,0.739692,0.739692,0.739692,aws.docker,8.0,,multiclass,3310621370,stable,3597.1,2019-04-12T20:48:53,0.5.1
0.687728,,fabert,8,orig_autosklearn_1h,openml.org/t/168910,,0.8212309999999999,0.8212309999999999,0.8212309999999999,aws.docker,6.0,,multiclass,3310621371,stable,3596.5,2019-04-12T21:16:49,0.5.1
0.718104,,fabert,9,orig_autosklearn_1h,openml.org/t/168910,,0.819254,0.819254,0.819254,aws.docker,8.0,,multiclass,3310621372,stable,3596.2,2019-04-12T21:16:55,0.5.1
0.97,,dilbert,0,orig_autosklearn_1h,openml.org/t/168909,,0.13273,0.13273,0.13273,aws.docker,3.0,,multiclass,3310621363,stable,3595.8,2019-04-12T20:49:53,0.5.1
0.968,,dilbert,2,orig_autosklearn_1h,openml.org/t/168909,,0.10385899999999999,0.10385899999999999,0.10385899999999999,aws.docker,2.0,,multiclass,3310621365,stable,3596.3,2019-04-12T20:49:33,0.5.1
0.987,,dilbert,3,orig_autosklearn_1h,openml.org/t/168909,,0.0494251,0.0494251,0.0494251,aws.docker,2.0,,multiclass,3310621366,stable,3596.3,2019-04-12T20:49:48,0.5.1
0.978,,dilbert,1,orig_autosklearn_1h,openml.org/t/168909,,0.0766301,0.0766301,0.0766301,aws.docker,3.0,,multiclass,3310621364,stable,3596.5,2019-04-12T20:49:50,0.5.1
0.981,,dilbert,4,orig_autosklearn_1h,openml.org/t/168909,,0.0551742,0.0551742,0.0551742,aws.docker,4.0,,multiclass,3310621367,stable,3596.9,2019-04-12T20:50:02,0.5.1
0.978,,dilbert,6,orig_autosklearn_1h,openml.org/t/168909,,0.0827368,0.0827368,0.0827368,aws.docker,2.0,,multiclass,3310621369,stable,3595.8,2019-04-12T20:50:01,0.5.1
0.975,,dilbert,5,orig_autosklearn_1h,openml.org/t/168909,,0.09286799999999999,0.09286799999999999,0.09286799999999999,aws.docker,2.0,,multiclass,3310621368,stable,3596.2,2019-04-12T20:50:14,0.5.1
0.973,,dilbert,7,orig_autosklearn_1h,openml.org/t/168909,,0.149903,0.149903,0.149903,aws.docker,5.0,,multiclass,3310621370,stable,3596.6,2019-04-12T20:49:58,0.5.1
0.9740000000000001,,dilbert,8,orig_autosklearn_1h,openml.org/t/168909,,0.105405,0.105405,0.105405,aws.docker,3.0,,multiclass,3310621371,stable,3596.4,2019-04-12T20:50:55,0.5.1
0.9590000000000001,,dilbert,9,orig_autosklearn_1h,openml.org/t/168909,,0.11960799999999999,0.11960799999999999,0.11960799999999999,aws.docker,2.0,,multiclass,3310621372,stable,3596.8,2019-04-12T20:50:04,0.5.1
0.809365,0.893647,jasmine,1,orig_autosklearn_1h,openml.org/t/168911,,,0.10635300000000003,0.893647,aws.docker,11.0,,binary,3310621364,stable,3598.5,2019-04-12T21:49:13,0.5.1
0.852843,0.911051,jasmine,2,orig_autosklearn_1h,openml.org/t/168911,,,0.08894899999999994,0.911051,aws.docker,12.0,,binary,3310621365,stable,3597.6,2019-04-12T21:49:20,0.5.1
0.8294309999999999,0.8837139999999999,jasmine,0,orig_autosklearn_1h,openml.org/t/168911,,,0.11628600000000011,0.8837139999999999,aws.docker,9.0,,binary,3310621363,stable,3598.3,2019-04-12T21:48:56,0.5.1
0.852349,0.8870319999999999,jasmine,8,orig_autosklearn_1h,openml.org/t/168911,,,0.11296800000000007,0.8870319999999999,aws.docker,10.0,,binary,3310621371,stable,3596.7,2019-04-12T21:50:00,0.5.1
0.8154359999999999,0.8900049999999999,jasmine,4,orig_autosklearn_1h,openml.org/t/168911,,,0.10999500000000006,0.8900049999999999,aws.docker,15.0,,binary,3310621367,stable,3598.8,2019-04-12T21:49:47,0.5.1
0.8260870000000001,0.858166,jasmine,3,orig_autosklearn_1h,openml.org/t/168911,,,0.14183400000000002,0.858166,aws.docker,12.0,,binary,3310621366,stable,3598.4,2019-04-12T21:49:53,0.5.1
0.8255030000000001,0.877303,jasmine,6,orig_autosklearn_1h,openml.org/t/168911,,,0.12269699999999994,0.877303,aws.docker,9.0,,binary,3310621369,stable,3598.3,2019-04-12T21:50:16,0.5.1
0.802013,0.876582,jasmine,5,orig_autosklearn_1h,openml.org/t/168911,,,0.12341800000000003,0.876582,aws.docker,9.0,,binary,3310621368,stable,3597.7,2019-04-12T21:50:00,0.5.1
0.802013,0.8711770000000001,jasmine,7,orig_autosklearn_1h,openml.org/t/168911,,,0.1288229999999999,0.8711770000000001,aws.docker,9.0,,binary,3310621370,stable,3596.5,2019-04-12T21:49:55,0.5.1
0.808725,0.8908159999999999,jasmine,9,orig_autosklearn_1h,openml.org/t/168911,,,0.10918400000000006,0.8908159999999999,aws.docker,13.0,,binary,3310621372,stable,3598.2,2019-04-12T21:50:18,0.5.1
0.853081,0.869675,kc1,2,orig_autosklearn_1h,openml.org/t/3917,,,0.13032500000000002,0.869675,aws.docker,16.0,,binary,3310621365,stable,3607.1,2019-04-12T21:50:18,0.5.1
0.862559,0.8350360000000001,kc1,5,orig_autosklearn_1h,openml.org/t/3917,,,0.1649639999999999,0.8350360000000001,aws.docker,16.0,,binary,3310621368,stable,3608.6,2019-04-12T21:50:58,0.5.1
0.876777,0.84375,kc1,1,orig_autosklearn_1h,openml.org/t/3917,,,0.15625,0.84375,aws.docker,14.0,,binary,3310621364,stable,3608.2,2019-04-12T21:50:25,0.5.1
0.862559,0.8330129999999999,kc1,0,orig_autosklearn_1h,openml.org/t/3917,,,0.1669870000000001,0.8330129999999999,aws.docker,21.0,,binary,3310621363,stable,3611.7,2019-04-12T21:50:25,0.5.1
0.862559,0.790773,kc1,4,orig_autosklearn_1h,openml.org/t/3917,,,0.20922700000000005,0.790773,aws.docker,17.0,,binary,3310621367,stable,3607.5,2019-04-12T21:50:35,0.5.1
0.85782,0.865509,kc1,7,orig_autosklearn_1h,openml.org/t/3917,,,0.13449100000000003,0.865509,aws.docker,13.0,,binary,3310621370,stable,3607.2,2019-04-12T21:51:18,0.5.1
0.8619049999999999,0.793452,kc1,9,orig_autosklearn_1h,openml.org/t/3917,,,0.20654799999999995,0.793452,aws.docker,17.0,,binary,3310621372,stable,3604.8,2019-04-12T21:52:18,0.5.1
0.8720379999999999,0.831205,kc1,3,orig_autosklearn_1h,openml.org/t/3917,,,0.16879500000000003,0.831205,aws.docker,18.0,{'_attempt': 2},binary,488502024,stable,3609.6,2019-04-25T20:30:20,0.5.1
0.8957350000000001,0.9002379999999999,kc1,8,orig_autosklearn_1h,openml.org/t/3917,,,0.09976200000000013,0.9002379999999999,aws.docker,21.0,{'_attempt': 2},binary,488502029,stable,3610.2,2019-04-25T20:30:35,0.5.1
1.0,1.0,kr-vs-kp,3,orig_autosklearn_1h,openml.org/t/3,,,0.0,1.0,aws.docker,14.0,,binary,3310621366,stable,3598.1,2019-04-12T21:52:56,0.5.1
0.996875,0.9999610000000001,kr-vs-kp,0,orig_autosklearn_1h,openml.org/t/3,,,3.8999999999900226e-05,0.9999610000000001,aws.docker,13.0,,binary,3310621363,stable,3596.4,2019-04-12T21:52:32,0.5.1
0.9875,0.999648,kr-vs-kp,1,orig_autosklearn_1h,openml.org/t/3,,,0.00035200000000001896,0.999648,aws.docker,21.0,,binary,3310621364,stable,3598.1,2019-04-12T21:52:47,0.5.1
1.0,1.0,kr-vs-kp,8,orig_autosklearn_1h,openml.org/t/3,,,0.0,1.0,aws.docker,6.0,,binary,3310621371,stable,3597.8,2019-04-12T21:53:29,0.5.1
