acc,auc,dataset,fold,framework,id,info,logloss,metric_error,metric_score,mode,models,models_ensemble,params,problem_type,seed,tag,time_infer_s,time_train_s,utc,version
0.738297,0.817399,higgs,0,autogluon_noknn_4h,openml.org/t/146606,,,0.182601,0.817399,local,9.0,9.0,,binary,1451169345,stable,3.16859,338.3,2020-02-03T08:43:48,0.0.5
0.72331,,Jannis,0,autogluon_noknn_4h,openml.org/t/168330,,0.673991,0.673991,0.673991,local,9.0,9.0,,multiclass,1833929161,stable,1.08551,398.8,2020-02-03T08:45:11,0.0.5
0.819398,0.8703360000000001,jasmine,0,autogluon_noknn_4h,openml.org/t/168911,,,0.1296639999999999,0.8703360000000001,local,9.0,9.0,,binary,21526864,stable,0.4802270000000001,19.5,2020-02-03T08:37:16,0.0.5
0.964971,,jungle_chess_2pcs_raw_endgame_complete,0,autogluon_noknn_4h,openml.org/t/167119,,0.0627005,0.0627005,0.0627005,local,9.0,9.0,,multiclass,214962614,stable,0.222764,1635.1,2020-02-03T09:05:16,0.0.5
0.8862559999999999,0.838949,kc1,0,autogluon_noknn_4h,openml.org/t/3917,,,0.16105100000000006,0.838949,local,9.0,9.0,,binary,1744932410,stable,0.268467,13.2,2020-02-03T08:37:09,0.0.5
0.9822,0.847975,KDDCup09_appetency,0,autogluon_noknn_4h,openml.org/t/3945,,,0.15202499999999997,0.847975,local,9.0,9.0,,binary,2306500582,stable,9.86432,1369.8,2020-02-03T09:01:48,0.0.5
0.99375,0.999922,kr-vs-kp,0,autogluon_noknn_4h,openml.org/t/3,,,7.80000000000225e-05,0.999922,local,9.0,9.0,,binary,2685697314,stable,0.113916,37.2,2020-02-03T08:37:39,0.0.5
0.97,,mfeat-factors,0,autogluon_noknn_4h,openml.org/t/12,,0.0864241,0.0864241,0.0864241,local,9.0,9.0,,multiclass,1920195592,stable,0.663216,253.0,2020-02-03T08:41:15,0.0.5
0.94772,0.986899,MiniBooNE,0,autogluon_noknn_4h,openml.org/t/168335,,,0.01310100000000003,0.986899,local,9.0,9.0,,binary,2324950535,stable,1.80724,546.7,2020-02-03T08:47:41,0.0.5
0.974471,0.995931,nomao,0,autogluon_noknn_4h,openml.org/t/9977,,,0.004068999999999989,0.995931,local,9.0,9.0,,binary,1725044438,stable,0.8501219999999999,115.2,2020-02-03T08:40:19,0.0.5
0.518169,0.523863,numerai28.6,0,autogluon_noknn_4h,openml.org/t/167120,,,0.47613700000000003,0.523863,local,9.0,9.0,,binary,3605372086,stable,1.76765,277.3,2020-02-03T08:43:17,0.0.5
0.907579,0.970628,phoneme,0,autogluon_noknn_4h,openml.org/t/9952,,,0.029371999999999954,0.970628,local,9.0,9.0,,binary,2160814328,stable,0.33265500000000003,32.6,2020-02-03T08:37:39,0.0.5
0.996,0.999721,riccardo,0,autogluon_noknn_4h,openml.org/t/168338,,,0.0002790000000000292,0.999721,local,9.0,9.0,,binary,1741003863,stable,6.40382,1432.4,2020-02-03T09:19:07,0.0.5
0.555,,Robert,0,autogluon_noknn_4h,openml.org/t/168332,,1.29008,1.29008,1.29008,local,9.0,9.0,,multiclass,980209094,stable,7.67081,14427.6,2020-02-03T12:57:09,0.0.5
0.991342,,segment,0,autogluon_noknn_4h,openml.org/t/146822,,0.0600991,0.0600991,0.0600991,local,9.0,9.0,,multiclass,3115408931,stable,0.285486,35.2,2020-02-03T08:37:47,0.0.5
0.999655,,Shuttle,0,autogluon_noknn_4h,openml.org/t/146212,,0.000982111,0.000982111,0.000982111,local,9.0,9.0,,multiclass,4269595495,stable,0.0286739,381.2,2020-02-03T08:44:47,0.0.5
0.939571,0.984147,sylvine,0,autogluon_noknn_4h,openml.org/t/168912,,,0.015853000000000006,0.984147,local,9.0,9.0,,binary,488702940,stable,0.341462,26.9,2020-02-03T08:37:38,0.0.5
0.8235290000000001,,vehicle,0,autogluon_noknn_4h,openml.org/t/53,,0.404125,0.404125,0.404125,local,9.0,9.0,,multiclass,52704607,stable,0.194404,16.3,2020-02-03T08:37:33,0.0.5
0.714114,,Volkert,0,autogluon_noknn_4h,openml.org/t/168331,,0.7975300000000001,0.7975300000000001,0.7975300000000001,local,9.0,9.0,,multiclass,6010639,stable,2.94778,861.6,2020-02-03T08:53:29,0.0.5
0.876561,0.932329,adult,0,autogluon_nonn_4h,openml.org/t/7592,,,0.06767100000000004,0.932329,local,10.0,10.0,,binary,251458149,stable,0.118956,36.0,2020-02-03T08:33:40,0.0.5
0.673743,0.728785,Airlines,0,autogluon_nonn_4h,openml.org/t/189354,,,0.271215,0.728785,local,10.0,10.0,,binary,666855526,stable,1.38324,610.5,2020-02-03T08:47:39,0.0.5
0.69255,0.764506,Albert,0,autogluon_nonn_4h,openml.org/t/189356,,,0.23549399999999998,0.764506,local,10.0,10.0,,binary,1908932973,stable,21.7409,800.1,2020-02-03T08:56:27,0.0.5
0.947208,0.8746780000000001,Amazon_employee_access,0,autogluon_nonn_4h,openml.org/t/34539,,,0.12532199999999993,0.8746780000000001,local,10.0,10.0,,binary,4014560782,stable,0.438786,28.1,2020-02-03T08:33:29,0.0.5
0.994868,0.994707,APSFailure,0,autogluon_nonn_4h,openml.org/t/168868,,,0.005292999999999992,0.994707,local,10.0,10.0,,binary,3103582656,stable,0.300302,123.7,2020-02-03T08:35:49,0.0.5
0.8695649999999999,0.929542,Australian,0,autogluon_nonn_4h,openml.org/t/146818,,,0.07045800000000002,0.929542,local,10.0,10.0,,binary,3036258094,stable,0.12721500000000002,7.8,2020-02-03T08:32:01,0.0.5
0.909774,0.939259,bank-marketing,0,autogluon_nonn_4h,openml.org/t/14965,,,0.060741000000000045,0.939259,local,10.0,10.0,,binary,118092721,stable,1.25472,34.9,2020-02-03T08:33:46,0.0.5
0.76,0.758772,blood-transfusion,0,autogluon_nonn_4h,openml.org/t/10101,,,0.241228,0.758772,local,10.0,10.0,,binary,2111581554,stable,0.0138736,8.1,2020-02-03T08:32:07,0.0.5
1.0,,car,0,autogluon_nonn_4h,openml.org/t/146821,,0.0012724,0.0012724,0.0012724,local,8.0,8.0,,multiclass,442013884,stable,0.0516212,36.9,2020-02-03T08:32:40,0.0.5
0.736162,0.8342620000000001,christine,0,autogluon_nonn_4h,openml.org/t/168908,,,0.16573799999999994,0.8342620000000001,local,10.0,10.0,,binary,2183375802,stable,2.29558,165.6,2020-02-03T08:35:51,0.0.5
0.962963,,cnae-9,0,autogluon_nonn_4h,openml.org/t/9981,,0.188379,0.188379,0.188379,local,10.0,10.0,,multiclass,815841612,stable,0.8531540000000001,36.4,2020-02-03T08:32:50,0.0.5
0.8684129999999999,,connect-4,0,autogluon_nonn_4h,openml.org/t/146195,,0.344431,0.344431,0.344431,local,10.0,10.0,,multiclass,3795453795,stable,2.093,256.9,2020-02-03T08:37:54,0.0.5
0.975319,,Covertype,0,autogluon_nonn_4h,openml.org/t/7593,,0.0691007,0.0691007,0.0691007,local,8.0,8.0,,multiclass,362550177,stable,98.4327,3389.1,2020-02-03T09:38:31,0.0.5
0.76,0.831429,credit-g,0,autogluon_nonn_4h,openml.org/t/31,,,0.16857100000000003,0.831429,local,10.0,10.0,,binary,2846677554,stable,0.5731649999999999,9.0,2020-02-03T08:32:22,0.0.5
0.987,,dilbert,0,autogluon_nonn_4h,openml.org/t/168909,,0.0554656,0.0554656,0.0554656,local,10.0,10.0,,multiclass,2890380518,stable,0.961979,6462.7,2020-02-03T10:22:35,0.0.5
0.906173,,Dionis,0,autogluon_nonn_4h,openml.org/t/189355,,0.410099,0.410099,0.410099,local,6.0,6.0,,multiclass,4116537268,stable,35.0395,14484.4,2020-02-03T12:51:52,0.0.5
0.7378640000000001,,fabert,0,autogluon_nonn_4h,openml.org/t/168910,,0.715267,0.715267,0.715267,local,10.0,10.0,,multiclass,2711477106,stable,1.00879,354.1,2020-02-03T08:38:51,0.0.5
0.909714,,Fashion-MNIST,0,autogluon_nonn_4h,openml.org/t/146825,,0.248471,0.248471,0.248471,local,10.0,10.0,,multiclass,4100524591,stable,106.005,3805.0,2020-02-03T09:47:15,0.0.5
0.8465,0.914427,guiellermo,0,autogluon_nonn_4h,openml.org/t/168337,,,0.08557300000000001,0.914427,local,10.0,10.0,,binary,4166626354,stable,5.43175,1114.8,2020-02-03T09:09:39,0.0.5
0.391718,,Helena,0,autogluon_nonn_4h,openml.org/t/168329,,2.54082,2.54082,2.54082,local,6.0,6.0,,multiclass,3935638740,stable,9.34569,908.5,2020-02-03T08:49:24,0.0.5
0.7353390000000001,0.8153199999999999,higgs,0,autogluon_nonn_4h,openml.org/t/146606,,,0.18468000000000007,0.8153199999999999,local,10.0,10.0,,binary,3607755503,stable,28.5258,152.4,2020-02-03T08:37:37,0.0.5
0.722116,,Jannis,0,autogluon_nonn_4h,openml.org/t/168330,,0.675942,0.675942,0.675942,local,10.0,10.0,,multiclass,153363776,stable,0.600627,230.9,2020-02-03T08:38:00,0.0.5
0.822742,0.871051,jasmine,0,autogluon_nonn_4h,openml.org/t/168911,,,0.12894899999999998,0.871051,local,10.0,10.0,,binary,2852694302,stable,0.773876,10.7,2020-02-03T08:32:39,0.0.5
0.863454,,jungle_chess_2pcs_raw_endgame_complete,0,autogluon_nonn_4h,openml.org/t/167119,,0.220885,0.220885,0.220885,local,10.0,10.0,,multiclass,1092972826,stable,0.747524,87.4,2020-02-03T08:35:04,0.0.5
0.8862559999999999,0.845234,kc1,0,autogluon_nonn_4h,openml.org/t/3917,,,0.15476599999999996,0.845234,local,10.0,10.0,,binary,257160211,stable,0.404312,9.1,2020-02-03T08:32:36,0.0.5
0.9822,0.8488030000000001,KDDCup09_appetency,0,autogluon_nonn_4h,openml.org/t/3945,,,0.15119699999999991,0.8488030000000001,local,10.0,10.0,,binary,1211532962,stable,0.722125,62.4,2020-02-03T08:35:10,0.0.5
0.99375,0.999922,kr-vs-kp,0,autogluon_nonn_4h,openml.org/t/3,,,7.80000000000225e-05,0.999922,local,8.0,8.0,,binary,2573499787,stable,0.109104,14.3,2020-02-03T08:32:45,0.0.5
0.975,,mfeat-factors,0,autogluon_nonn_4h,openml.org/t/12,,0.106253,0.106253,0.106253,local,10.0,10.0,,multiclass,1568933146,stable,0.603047,230.7,2020-02-03T08:36:23,0.0.5
0.942569,0.98444,MiniBooNE,0,autogluon_nonn_4h,openml.org/t/168335,,,0.015560000000000018,0.98444,local,10.0,10.0,,binary,1306711718,stable,1.4302,242.8,2020-02-03T08:38:18,0.0.5
0.974471,0.995923,nomao,0,autogluon_nonn_4h,openml.org/t/9977,,,0.004076999999999997,0.995923,local,10.0,10.0,,binary,2797819348,stable,2.24278,47.5,2020-02-03T08:34:50,0.0.5
0.5099670000000001,0.51739,numerai28.6,0,autogluon_nonn_4h,openml.org/t/167120,,,0.48261,0.51739,local,10.0,10.0,,binary,4290593165,stable,11.1389,117.6,2020-02-03T08:36:47,0.0.5
0.903882,0.96801,phoneme,0,autogluon_nonn_4h,openml.org/t/9952,,,0.03198999999999996,0.96801,local,10.0,10.0,,binary,2176035581,stable,0.706376,12.8,2020-02-03T08:32:52,0.0.5
0.9975,0.999771,riccardo,0,autogluon_nonn_4h,openml.org/t/168338,,,0.00022900000000003473,0.999771,local,10.0,10.0,,binary,367059593,stable,5.210380000000002,1482.2,2020-02-03T09:16:17,0.0.5
0.556,,Robert,0,autogluon_nonn_4h,openml.org/t/168332,,1.28749,1.28749,1.28749,local,10.0,10.0,,multiclass,1631027295,stable,30.767,14477.6,2020-02-03T12:55:12,0.0.5
0.991342,,segment,0,autogluon_nonn_4h,openml.org/t/146822,,0.0666905,0.0666905,0.0666905,local,10.0,10.0,,multiclass,1797086427,stable,0.389555,21.9,2020-02-03T08:33:03,0.0.5
0.999655,,Shuttle,0,autogluon_nonn_4h,openml.org/t/146212,,0.000982111,0.000982111,0.000982111,local,10.0,10.0,,multiclass,4286753282,stable,0.0293152,53.7,2020-02-03T08:34:53,0.0.5
0.937622,0.982125,sylvine,0,autogluon_nonn_4h,openml.org/t/168912,,,0.017874999999999974,0.982125,local,10.0,10.0,,binary,2744548625,stable,0.536593,12.5,2020-02-03T08:32:54,0.0.5
0.764706,,vehicle,0,autogluon_nonn_4h,openml.org/t/53,,0.477652,0.477652,0.477652,local,10.0,10.0,,multiclass,3137259406,stable,0.0725033,12.4,2020-02-03T08:33:01,0.0.5
0.716172,,Volkert,0,autogluon_nonn_4h,openml.org/t/168331,,0.794822,0.794822,0.794822,local,10.0,10.0,,multiclass,1764620034,stable,5.26606,722.0,2020-02-03T08:46:53,0.0.5
0.8767659999999999,0.932139,adult,0,autogluon_norepeatbag_4h,openml.org/t/7592,,,0.06786099999999995,0.932139,local,22.0,22.0,,binary,1377061454,stable,69.5949,10418.0,2020-02-03T11:21:18,0.0.5
0.658837,0.7121460000000001,Airlines,0,autogluon_norepeatbag_4h,openml.org/t/189354,,,0.28785399999999994,0.7121460000000001,local,17.0,17.0,,binary,3982353918,stable,564.005,13107.3,2020-02-03T12:37:37,0.0.5
0.695913,0.7665770000000001,Albert,0,autogluon_norepeatbag_4h,openml.org/t/189356,,,0.23342299999999994,0.7665770000000001,local,20.0,20.0,,binary,3914407718,stable,1591.87,14321.5,2020-02-03T14:09:21,0.0.5
0.948734,0.879669,Amazon_employee_access,0,autogluon_norepeatbag_4h,openml.org/t/34539,,,0.12033099999999997,0.879669,local,22.0,22.0,,binary,3915281851,stable,20.6863,2816.8,2020-02-03T09:12:07,0.0.5
0.995526,0.994715,APSFailure,0,autogluon_norepeatbag_4h,openml.org/t/168868,,,0.005284999999999984,0.994715,local,22.0,22.0,,binary,3400266866,stable,108.495,5311.3,2020-02-03T10:00:14,0.0.5
0.8695649999999999,0.949066,Australian,0,autogluon_norepeatbag_4h,openml.org/t/146818,,,0.050934000000000035,0.949066,local,11.0,11.0,,binary,1179742180,stable,0.7195239999999999,46.1,2020-02-03T08:23:46,0.0.5
0.910438,0.940685,bank-marketing,0,autogluon_norepeatbag_4h,openml.org/t/14965,,,0.05931500000000001,0.940685,local,22.0,22.0,,binary,1393564924,stable,47.2038,7169.6,2020-02-03T10:26:10,0.0.5
0.773333,0.75,blood-transfusion,0,autogluon_norepeatbag_4h,openml.org/t/10101,,,0.25,0.75,local,11.0,11.0,,binary,3920822055,stable,0.76263,46.1,2020-02-03T08:23:50,0.0.5
1.0,,car,0,autogluon_norepeatbag_4h,openml.org/t/146821,,9.23089e-05,9.23089e-05,9.23089e-05,local,20.0,20.0,,multiclass,3073436282,stable,10.0881,2478.3,2020-02-03T09:05:01,0.0.5
0.754613,0.844065,christine,0,autogluon_norepeatbag_4h,openml.org/t/168908,,,0.15593500000000005,0.844065,local,22.0,22.0,,binary,3902860223,stable,30.222,3180.5,2020-02-03T09:19:41,0.0.5
0.962963,,cnae-9,0,autogluon_norepeatbag_4h,openml.org/t/9981,,0.147754,0.147754,0.147754,local,22.0,22.0,,multiclass,2846893197,stable,36.8101,1155.3,2020-02-03T08:44:27,0.0.5
0.8716700000000001,,connect-4,0,autogluon_norepeatbag_4h,openml.org/t/146195,,0.326189,0.326189,0.326189,local,22.0,22.0,,multiclass,1335159625,stable,310.0440000000001,8429.7,2020-02-03T11:02:14,0.0.5
0.97692,,Covertype,0,autogluon_norepeatbag_4h,openml.org/t/7593,,0.05661280000000001,0.05661280000000001,0.05661280000000001,local,17.0,17.0,,multiclass,1374862096,stable,764.2739999999999,14602.3,2020-02-03T13:13:10,0.0.5
0.8,0.860476,credit-g,0,autogluon_norepeatbag_4h,openml.org/t/31,,,0.13952399999999998,0.860476,local,22.0,22.0,,binary,245976889,stable,5.56296,270.5,2020-02-03T08:28:13,0.0.5
0.994,,dilbert,0,autogluon_norepeatbag_4h,openml.org/t/168909,,0.0224251,0.0224251,0.0224251,local,21.0,21.0,,multiclass,4152740092,stable,172.86,14401.5,2020-02-03T12:36:26,0.0.5
0.8220040000000001,,Dionis,0,autogluon_norepeatbag_4h,openml.org/t/189355,,0.896826,0.896826,0.896826,local,7.0,7.0,,multiclass,3354253210,stable,353.528,14525.7,2020-02-03T12:59:26,0.0.5
0.728155,,fabert,0,autogluon_norepeatbag_4h,openml.org/t/168910,,0.650939,0.650939,0.650939,local,22.0,22.0,,multiclass,3834210419,stable,67.6655,4433.7,2020-02-03T09:41:23,0.0.5
0.911714,,Fashion-MNIST,0,autogluon_norepeatbag_4h,openml.org/t/146825,,0.238098,0.238098,0.238098,local,19.0,19.0,,multiclass,806161166,stable,2027.13,14432.4,2020-02-03T14:43:04,0.0.5
0.863,0.929618,guiellermo,0,autogluon_norepeatbag_4h,openml.org/t/168337,,,0.07038199999999994,0.929618,local,21.0,21.0,,binary,3727435794,stable,399.453,14156.4,2020-02-03T13:01:08,0.0.5
0.405368,,Helena,0,autogluon_norepeatbag_4h,openml.org/t/168329,,2.4559,2.4559,2.4559,local,11.0,11.0,,multiclass,1585075276,stable,20.2234,14468.9,2020-02-03T12:28:08,0.0.5
0.737991,0.820148,higgs,0,autogluon_norepeatbag_4h,openml.org/t/146606,,,0.179852,0.820148,local,22.0,22.0,,binary,48972269,stable,1134.81,7157.3,2020-02-03T11:22:12,0.0.5
0.732744,,Jannis,0,autogluon_norepeatbag_4h,openml.org/t/168330,,0.657968,0.657968,0.657968,local,22.0,22.0,,multiclass,3715169086,stable,499.132,7490.4,2020-02-03T10:56:52,0.0.5
0.816054,0.8774049999999999,jasmine,0,autogluon_norepeatbag_4h,openml.org/t/168911,,,0.12259500000000012,0.8774049999999999,local,22.0,22.0,,binary,911354216,stable,9.57102,327.2,2020-02-03T08:29:37,0.0.5
0.995984,,jungle_chess_2pcs_raw_endgame_complete,0,autogluon_norepeatbag_4h,openml.org/t/167119,,0.0124054,0.0124054,0.0124054,local,22.0,22.0,,multiclass,1008793006,stable,43.2394,8639.9,2020-02-03T10:50:40,0.0.5
0.8909950000000001,0.862867,kc1,0,autogluon_norepeatbag_4h,openml.org/t/3917,,,0.13713299999999995,0.862867,local,22.0,22.0,,binary,3179445826,stable,13.3546,252.5,2020-02-03T08:28:24,0.0.5
0.9822,0.8529209999999999,KDDCup09_appetency,0,autogluon_norepeatbag_4h,openml.org/t/3945,,,0.14707900000000007,0.8529209999999999,local,22.0,22.0,,binary,1191956896,stable,151.451,14277.5,2020-02-03T12:33:04,0.0.5
0.990625,0.999726,kr-vs-kp,0,autogluon_norepeatbag_4h,openml.org/t/3,,,0.00027399999999999647,0.999726,local,20.0,20.0,,binary,1014731915,stable,9.49159,703.2,2020-02-03T08:35:52,0.0.5
0.985,,mfeat-factors,0,autogluon_norepeatbag_4h,openml.org/t/12,,0.0664141,0.0664141,0.0664141,local,22.0,22.0,,multiclass,3200566941,stable,2.3702400000000003,4815.6,2020-02-03T09:44:19,0.0.5
0.948182,0.987315,MiniBooNE,0,autogluon_norepeatbag_4h,openml.org/t/168335,,,0.012684999999999946,0.987315,local,22.0,22.0,,binary,2284019347,stable,215.336,9159.5,2020-02-03T11:07:59,0.0.5
0.979983,0.99762,nomao,0,autogluon_norepeatbag_4h,openml.org/t/9977,,,0.0023800000000000487,0.99762,local,22.0,22.0,,binary,2766377209,stable,49.8604,1979.8,2020-02-03T09:01:06,0.0.5
0.512251,0.516455,numerai28.6,0,autogluon_norepeatbag_4h,openml.org/t/167120,,,0.483545,0.516455,local,22.0,22.0,,binary,2343247352,stable,741.576,5670.7,2020-02-03T10:41:25,0.0.5
0.914972,0.975024,phoneme,0,autogluon_norepeatbag_4h,openml.org/t/9952,,,0.024975999999999998,0.975024,local,22.0,22.0,,binary,1303755961,stable,12.3642,791.9,2020-02-03T08:37:34,0.0.5
0.998,0.999808,riccardo,0,autogluon_norepeatbag_4h,openml.org/t/168338,,,0.00019199999999996997,0.999808,local,21.0,21.0,,binary,690839546,stable,1188.26,13814.5,2020-02-03T13:51:00,0.0.5
0.568,,Robert,0,autogluon_norepeatbag_4h,openml.org/t/168332,,1.27579,1.27579,1.27579,local,16.0,16.0,,multiclass,2883028675,stable,943.279,14580.5,2020-02-03T13:38:08,0.0.5
0.991342,,segment,0,autogluon_norepeatbag_4h,openml.org/t/146822,,0.048051300000000005,0.048051300000000005,0.048051300000000005,local,22.0,22.0,,multiclass,2268483963,stable,14.5504,1221.7,2020-02-03T08:44:54,0.0.5
0.999828,,Shuttle,0,autogluon_norepeatbag_4h,openml.org/t/146212,,0.00049521,0.00049521,0.00049521,local,22.0,22.0,,multiclass,3635581812,stable,36.6907,7857.1,2020-02-03T10:38:15,0.0.5
0.951267,0.986701,sylvine,0,autogluon_norepeatbag_4h,openml.org/t/168912,,,0.01329899999999995,0.986701,local,22.0,22.0,,binary,4266672084,stable,11.0946,441.2,2020-02-03T08:31:45,0.0.5
0.8705879999999999,,vehicle,0,autogluon_norepeatbag_4h,openml.org/t/53,,0.300856,0.300856,0.300856,local,22.0,22.0,,multiclass,567181152,stable,6.6985600000000005,198.2,2020-02-03T08:27:34,0.0.5
0.743269,,Volkert,0,autogluon_norepeatbag_4h,openml.org/t/168331,,0.704311,0.704311,0.704311,local,22.0,22.0,,multiclass,3678319881,stable,358.93300000000005,13698.6,2020-02-03T12:35:30,0.0.5
0.877994,0.932185,adult,0,autogluon_nostack_4h,openml.org/t/7592,,,0.06781499999999996,0.932185,local,11.0,11.0,,binary,3615577052,stable,2.12672,12156.4,2020-02-03T11:45:25,0.0.5
0.674503,0.730525,Airlines,0,autogluon_nostack_4h,openml.org/t/189354,,,0.269475,0.730525,local,9.0,9.0,,binary,971003287,stable,100.038,14518.8,2020-02-03T12:36:30,0.0.5
0.693938,0.7660899999999999,Albert,0,autogluon_nostack_4h,openml.org/t/189356,,,0.23391000000000006,0.7660899999999999,local,11.0,11.0,,binary,3868414184,stable,211.925,14336.1,2020-02-03T12:51:06,0.0.5
0.947208,0.884074,Amazon_employee_access,0,autogluon_nostack_4h,openml.org/t/34539,,,0.11592599999999997,0.884074,local,11.0,11.0,,binary,1967854213,stable,17.3663,13160.0,2020-02-03T12:01:58,0.0.5
0.995658,0.993447,APSFailure,0,autogluon_nostack_4h,openml.org/t/168868,,,0.006553000000000031,0.993447,local,11.0,11.0,,binary,699783241,stable,39.7169,13435.7,2020-02-03T12:14:33,0.0.5
0.8695649999999999,0.950764,Australian,0,autogluon_nostack_4h,openml.org/t/146818,,,0.049235999999999946,0.950764,local,11.0,11.0,,binary,804815251,stable,23.4749,1408.0,2020-02-03T08:44:43,0.0.5
0.910438,0.940605,bank-marketing,0,autogluon_nostack_4h,openml.org/t/14965,,,0.059394999999999976,0.940605,local,11.0,11.0,,binary,2839948943,stable,46.5327,11897.8,2020-02-03T11:40:55,0.0.5
0.76,0.7597470000000001,blood-transfusion,0,autogluon_nostack_4h,openml.org/t/10101,,,0.24025299999999994,0.7597470000000001,local,11.0,11.0,,binary,2510639048,stable,0.74195,1472.1,2020-02-03T08:44:57,0.0.5
1.0,,car,0,autogluon_nostack_4h,openml.org/t/146821,,0.00112791,0.00112791,0.00112791,local,9.0,9.0,,multiclass,2029773638,stable,9.96029,13486.0,2020-02-03T12:05:06,0.0.5
0.752768,0.8424719999999999,christine,0,autogluon_nostack_4h,openml.org/t/168908,,,0.1575280000000001,0.8424719999999999,local,11.0,11.0,,binary,1613017776,stable,203.804,13197.3,2020-02-03T12:13:02,0.0.5
0.962963,,cnae-9,0,autogluon_nostack_4h,openml.org/t/9981,,0.169754,0.169754,0.169754,local,11.0,11.0,,multiclass,1539976022,stable,269.478,12039.5,2020-02-03T11:56:51,0.0.5
0.8672290000000001,,connect-4,0,autogluon_nostack_4h,openml.org/t/146195,,0.34192,0.34192,0.34192,local,11.0,11.0,,multiclass,2084538280,stable,18.7625,6229.8,2020-02-03T10:08:37,0.0.5
0.972015,,Covertype,0,autogluon_nostack_4h,openml.org/t/7593,,0.07303810000000001,0.07303810000000001,0.07303810000000001,local,8.0,8.0,,multiclass,3743701281,stable,378.905,14557.8,2020-02-03T12:47:36,0.0.5
0.79,0.8509519999999999,credit-g,0,autogluon_nostack_4h,openml.org/t/31,,,0.14904800000000007,0.8509519999999999,local,11.0,11.0,,binary,92020527,stable,30.3684,3019.5,2020-02-03T09:12:01,0.0.5
0.987,,dilbert,0,autogluon_nostack_4h,openml.org/t/168909,,0.033692800000000016,0.033692800000000016,0.033692800000000016,local,10.0,10.0,,multiclass,455122516,stable,18.5871,14396.6,2020-02-03T12:23:17,0.0.5
0.825801,,Dionis,0,autogluon_nostack_4h,openml.org/t/189355,,0.8171510000000001,0.8171510000000001,0.8171510000000001,local,5.0,5.0,,multiclass,933775373,stable,280.346,15554.0,2020-02-03T13:07:31,0.0.5
0.73301,,fabert,0,autogluon_nostack_4h,openml.org/t/168910,,0.70203,0.70203,0.70203,local,11.0,11.0,,multiclass,3046536082,stable,95.6272,12912.2,2020-02-03T12:01:06,0.0.5
0.904714,,Fashion-MNIST,0,autogluon_nostack_4h,openml.org/t/146825,,0.255458,0.255458,0.255458,local,10.0,10.0,,multiclass,1995131492,stable,954.992,14433.1,2020-02-03T13:31:30,0.0.5
0.8525,0.920825,guiellermo,0,autogluon_nostack_4h,openml.org/t/168337,,,0.079175,0.920825,local,11.0,11.0,,binary,2770184460,stable,28.2232,12192.0,2020-02-03T12:06:22,0.0.5
0.405521,,Helena,0,autogluon_nostack_4h,openml.org/t/168329,,2.45057,2.45057,2.45057,local,7.0,7.0,,multiclass,2447475258,stable,85.4445,10868.3,2020-02-03T11:25:52,0.0.5
0.739113,0.818678,higgs,0,autogluon_nostack_4h,openml.org/t/146606,,,0.18132199999999998,0.818678,local,11.0,11.0,,binary,1379687696,stable,665.8839999999999,11273.2,2020-02-03T12:19:41,0.0.5
0.72343,,Jannis,0,autogluon_nostack_4h,openml.org/t/168330,,0.67093,0.67093,0.67093,local,11.0,11.0,,multiclass,975998722,stable,31.5685,12171.1,2020-02-03T11:57:50,0.0.5
0.816054,0.869664,jasmine,0,autogluon_nostack_4h,openml.org/t/168911,,,0.130336,0.869664,local,11.0,11.0,,binary,3063826570,stable,47.361,3285.1,2020-02-03T09:18:01,0.0.5
0.958724,,jungle_chess_2pcs_raw_endgame_complete,0,autogluon_nostack_4h,openml.org/t/167119,,0.08048630000000001,0.08048630000000001,0.08048630000000001,local,11.0,11.0,,multiclass,1678807656,stable,2.15612,13455.3,2020-02-03T12:04:58,0.0.5
0.876777,0.845758,kc1,0,autogluon_nostack_4h,openml.org/t/3917,,,0.154242,0.845758,local,11.0,11.0,,binary,899804569,stable,76.1017,2455.1,2020-02-03T09:04:17,0.0.5
0.9822,0.8595719999999999,KDDCup09_appetency,0,autogluon_nostack_4h,openml.org/t/3945,,,0.1404280000000001,0.8595719999999999,local,11.0,11.0,,binary,2725891747,stable,98.1889,13233.6,2020-02-03T12:06:43,0.0.5
0.99375,0.999961,kr-vs-kp,0,autogluon_nostack_4h,openml.org/t/3,,,3.900000000001125e-05,0.999961,local,9.0,9.0,,binary,157244149,stable,43.3711,6862.8,2020-02-03T10:16:26,0.0.5
0.949412,0.987609,MiniBooNE,0,autogluon_nostack_4h,openml.org/t/168335,,,0.012391000000000041,0.987609,local,11.0,11.0,,binary,2168714218,stable,20.532,10464.0,2020-02-03T11:21:03,0.0.5
0.978532,0.997334,nomao,0,autogluon_nostack_4h,openml.org/t/9977,,,0.002665999999999946,0.997334,local,11.0,11.0,,binary,2944843444,stable,46.5561,13309.1,2020-02-03T12:14:12,0.0.5
0.5165069999999999,0.52645,numerai28.6,0,autogluon_nostack_4h,openml.org/t/167120,,,0.47355,0.52645,local,11.0,11.0,,binary,2782316138,stable,18.8938,11121.2,2020-02-03T11:51:47,0.0.5
0.913124,0.97183,phoneme,0,autogluon_nostack_4h,openml.org/t/9952,,,0.02817000000000003,0.97183,local,11.0,11.0,,binary,4068028547,stable,86.751,11730.8,2020-02-03T11:40:26,0.0.5
